topic,name,weight,note,image_name
甄嬛传,沈眉庄,0.00488618,"汉军镶黄旗出身（第2集），济州协领沈自山嫡女，与甄嬛情同姊妹，自小一起长大，同时选秀入宫。聪明机智，但不屑与人争斗。性格孤傲倔强，宁折不曲，讲义气重感情。静和公主生母。与端妃、敬妃交好。
擅长制作点心“藕粉桂花糖糕”。因喜爱菊花，雍正把常熙堂改名为存菊堂（第4集）。性格端庄稳重，为新进妃嫔中第一位侍寝的小主。初入宫时被雍正及太后看重并让其学习协理六宫，却因而被皇后和华妃忌惮。
曾被华妃命周宁海推入千鲤池欲害其性命未果（第9集）。与甄嬛、陵容联手设计丽嫔，令小允子扮鬼将其吓疯并被太后下旨打入冷宫，并间接使华妃被褫夺协理六宫之权（第11集）。后被华妃陷害假孕，雍正误信后降为答应，褫夺封号，幽禁于闲月阁并疏远（第15集），并被华妃陷害染上时疫（第23集），禁足时受尽华妃百般凌辱、折磨，对华妃恨之入骨。之后因抓到刘畚说出实情后复位（第23集）。因得知甄嬛建议雍正让华妃复位感到不能谅解而与其疏远，但在得知甄嬛获罪被发配蓬莱洲时仍派人给她送去了秋衣用度（第39集），并在甄嬛回宫后与其误会冰释和好如初。
后为了彻底了断华妃，在碎玉轩火灾事件中刻意烧伤自己使华妃被皇上打入冷宫赐死（第42集）。假孕事件后看清雍正的凉薄，自此心灰意冷不愿再承宠，转而全心孝敬太后，并在甄嬛离宫修行后自请搬进碎玉轩避宠（第47集）。
因其端庄娴雅，贤淑得体，温厚大方，颇得太后喜爱，由太后下旨晋为惠嫔，是雍正诸妃中唯一获太后晋位者（第49集）。与温实初一同谋画，给温宜公主下药令其发烧，并买通宝华殿法师以已故妃嫔亡灵作祟、需将猝死妃嫔之灵柩送至甘露寺为由，至凌云峰借机探望甄嬛，并将甄远道病重之事告知甄嬛（第51集）。曾受差点被毒害的弘历求救，深夜带弘历前往寿康宫请求太后庇护（第54集）。甄嬛回宫后施计使钦天监正使抱恙，并与甄嬛一同设计陵容，安插钦天监副使季惟生暗指陵容为不祥之人，使其失宠（第58集）。
暗中钟情于温实初，后在一次酒醉后与其有染（第58集）并怀孕，便假借弄丢手镯偶遇皇上复宠（第59集）。然而将临盆时却因安陵容陷害，故意遣人告知甄嬛与温实初卷入私通争端一事，而其赶到时又得知温实初自宫而大受惊吓，胎气大动而难产，过程中由雍正急晋为惠妃，但最终产下静和公主后血崩而逝（第64集），临终前将公主托孤于甄嬛。
大封六宫时追封为贵妃（第67集）。
封号为“惠”，雍正认为沈眉庄温柔平顺贤淑，以“惠”字赞沈眉庄高雅气质。",沈眉庄.png
甄嬛传,沈自山,0.00488618,"沈眉庄之父，正三品济州协领。
仅于对白中出现过，人物未正式登场。",
甄嬛传,流朱,0.0196821,为人机灵、活泼。后因甄嬛在禁足期间病倒，为出外求救舍身撞死在看守碎玉轩的侍卫刀下（第44集）。,流朱.png
甄嬛传,浣碧,0.0196821,"甄嬛义妹、玉娆义姐（实与甄嬛、玉娆为同父异母之姐妹）。
与流朱同为甄嬛的贴身侍婢，陪嫁入宫，早期谨慎妥贴，但后期转为自私算计，多次借故打探并接近果郡王，屡劝不听。
与甄嬛有几分神似，平日装扮较一般奴婢更好，俨然是半个小主，不满安陵容和叶澜依，并间接使安陵容对甄嬛不满。
因遭曹琴默发现在宫中烧纸钱而被抓住把柄（第11集），多番将甄嬛往事与行踪情报泄露陷害甄嬛，又欲搏取雍正注意，但弄巧成拙。
陷害甄嬛事发后忏悔，为求亲生母亲列入甄氏族谱而继续跟随甄嬛（第19集），并于甄嬛出家期间一路随侍（第46集）。因皇上节省选秀开销，戏言要册封甄嬛宫内宫女为嫔妃时提出要封其为禧常在而慌忙拒绝（第65集）。
在宴会上设计撞掉果郡王内藏甄嬛剪纸小像的荷包，使皇帝生疑，旋即假称该剪纸小像为自己，而得皇帝赐婚，并由甄嬛收为义妹，以钮祜禄家二小姐的身份嫁入果郡王府为侧福晋，改名为钮祜禄·玉隐并主持果郡王府家务（第65集），与同为侧福晋的孟静娴私下较劲，但在孟静娴身体渐好乃至怀孕后地位渐失。
果郡王死后，于出殡当日撞棺殉夫，被雍正追封为福晋（第74集）。",浣碧.png
甄嬛传,淳常在,0.00488618,"满军旗出身（第2集），与甄嬛同届选秀入宫，性子天真可爱，与甄嬛交好。（第3集）。
前期因年纪过小不能侍寝，后来一度得宠，原定在端午过后晋为贵人，却因无意间发现华妃收取贿赂，而被周宁海推入荷花池灭口。
死后被追封为淳贵人（第27集）。",淳常在.png
甄嬛传,温宜公主,0.00488618,"襄嫔之女。
华妃失势期间，曾被作为筹码利用，用以对付甄嬛。
襄嫔死后，交由端妃扶养（第42集）。",
甄嬛传,温实初,0.0196821,"多年来一直深爱着甄嬛，在甄嬛入宫前曾向其求亲却被婉拒（第1集）。
甄嬛入宫后仍遵守诺言继续帮助甄嬛，如用药帮她装病避宠、在她得宠时为她炮制神仙玉女粉；并发现甄嬛的补药中被人下毒及舒痕胶中含有麝香。
甄嬛离宫修行期间仍定期前往甘露寺探视。在果郡王死讯传来后诊出甄嬛已有身孕，许诺自己愿意照顾她们母子一生一世（第54集）；在甄嬛决定回宫后虽不能接受其决定，仍继续为其隐瞒真相。
后期与沈眉庄日久生情，并与其在一次酒醉后相好（第58集）。
与沈眉庄有一女（小说为皇四子）。
被祺贵人诬陷与甄嬛有染，后为证明二人清白、欲保护甄嬛与眉庄并使皇上及众人尔后安心而自宫。眉庄逝世后，以失职之罪自请为其守梓宫三年（第64集）。
于甄嬛再次怀孕时被甄嬛请回保胎，却诊出其腹中孩子无法保住，并在甄嬛要求下为其配制滑胎药借此将小产之事嫁祸给皇后，并成功扳倒皇后（第70集）。",温实初.png
甄嬛传,灵犀公主,0.00488618,与六阿哥（弘曕）为龙凤胎，甄嬛与果郡王之女。,
甄嬛传,灵芝,0.00488618,华妃宫女。,
甄嬛传,爱新觉罗·允礼,0.0358288,"舒太妃之子，第十七位皇子，雍正的弟弟。
英俊潇洒、玉树临风，真心爱慕甄嬛。
因甄嬛被华贵妃罚跪，浣碧求助太后无能，便求助果郡王前来营救甄嬛（第29集），之后陆续受浣碧所托，亲自去昌平行宫捉来蝴蝶助甄嬛复宠（第33集）。
于甄嬛被诬陷患上肺痨及偷窃而被赶出甘露寺，又受风寒而高烧不退之际，仅著中衣（贴身衣）亲自卧于雪中为甄嬛的高烧降温（第48集），又于深夜助甄嬛赶走侵入禅房的野猫，终逐渐诚心感动甄嬛，两人互许终身（第49集）。但在奉旨前往滇藏打探情报时因船被动手脚遭遇船难而传回死讯，待历经磨难赶回京中时甄嬛回宫已成定局，只得含泪以册封使身份亲迎甄嬛回宫册封熹妃（第55集）。后无奈与浣碧（玉隐）及孟静娴成婚（第65集）。
与甄嬛私通的消息在准噶尔摩格可汗来访时，在御花园对甄嬛的威胁性密探中被血滴子统领夏刈听闻（第72集）并向雍正通风报信，雍正故而二度刻意试探果郡王：先是故意让其在门外听见要送甄嬛去准噶尔和亲，而允礼不待传召硬闯入殿内制止；随后又假意送甄嬛和亲，送出其实只载了张治疗时疫药方的和亲车队，而允礼也马上领兵追了出去。雍正因而震怒，先假以“忠君爱国”之名封为果亲王、发配边疆（第73集），后召其回京逼迫甄嬛以毒酒设宴将其毒杀。甄嬛本欲自饮毒酒保全其性命，但允礼深知皇帝杀意坚决，遂偷换酒杯自己饮下毒酒、慨然赴死（第74集）。
为六阿哥弘瞻、灵犀公主、元澈生父。",
甄嬛传,爱新觉罗·胤禛,0.0379798,"清朝第五代皇帝，因原为第四位皇子，又被甄嬛和纯元皇后称作四郎。
寡恩薄情，敏感多疑，心狠手辣，城府极深。
深爱纯元皇后。最初只将甄嬛当作纯元皇后替身以此慰藉，故赐号“莞”，与纯元皇后小名“菀菀”同音。甄嬛离宫后方才醒悟自己实为真心深爱甄嬛。
晚年听信道士之言，陆续服用许多掺有硫黄与水银的丹药，又被叶澜依以朱砂与迷情香催化、日益虚弱，因甄嬛说出孙答应私通牵动心中阴影大怒而加重病情。最后在叶澜依喂其服下伪装成丹药的毒药后又从甄嬛口中得知静和公主的身世真相，终在急火攻心下气死，死不瞑目（第76集）。
为三阿哥弘时、四阿哥弘历、胧月、温宜公主生父。",爱新觉罗·胤禛.png
甄嬛传,玢儿,0.00488618,"原甄府婢女。甄家败落后被卖到瓜尔佳府为家丁陈四妻子，长期遭到打骂。
在祺贵人诬陷甄嬛与温实初有染时被迫出面作证。后受良心谴责说出真相，得以保全己身。
后成为玉隐陪嫁侍婢。",
甄嬛传,瓜尔佳·文鸳,0.00488618,"瓜尔佳·鄂敏之女，满军镶黄旗出身。依附于皇后，与甄嬛为敌。
故事之初选秀时大病未能参加，苦等三年，三年期满却已不再举办选秀，后系因其父扳倒年羹尧之功与皇后助言，才得以入宫。
原应居于储秀宫，但因认为和甄嬛交好有好处而搬去碎玉轩（第41集）。
长年佩戴皇后所赏的红玛瑙（实为红麝香珠）串，因而无孕，但该物过于名贵、常人难辨，且为皇后所赐，无人敢告知实情。
晋升嫔位后为储秀宫主位，常借故欺压同居于储秀宫的欣贵人，争夺其宠幸（第46集）。
与安陵容同为皇后党羽，但祺嫔因个性更浅薄张扬，方便驾驭，较得皇后看中。两人面和心不和，甚至因嫉妒安嫔得宠而下药害安嫔倒嗓（第61集）。
因嫉妒甄嬛责打佩儿出气时在甄嬛与欣贵人联手设计下被雍正目击，遭降为贵人并迁至交芦馆禁足闭门思过（第58集）。
指控甄嬛与温实初有染不成后被打入冷宫（第63集），后又因此事被问罪母家而牵扯出父亲鄂敏多项罪状，导致瓜尔佳氏被下旨族诛而不顾一切逃出冷宫，先往景仁宫欲求助皇后不成后又赶至养心殿向雍正为母家求情，雍正念其侍奉多年只贬为庶人，但在养心殿外喧闹并大骂甄嬛，被苏培盛私下令侍卫痛打致死，拉至乱葬岗掩埋（第66集）。
封号为“祺”，瓜尔佳·文鸳入宫是因为瓜尔佳一族平定年羹尧有功，以“祺”字表示文鸳之吉祥。",
甄嬛传,瓜尔佳·鄂敏,0.00488618,"瓜尔佳·文鸳之父，正二品都察院御史。
狡猾讦诈，原与甄远道为友，共同弹劾年羹尧，成为功臣，但后来因妒忌而陷害之。
看不起汉臣，贪恋权力财富，曾叮咛女儿进宫必要出人头地。
后因女儿被追究大不敬而牵扯出多项罪状，事发后被皇帝抄家落狱，在狱中绝望自裁（第66集）。",瓜尔佳·鄂敏.png
甄嬛传,甄嬛,0.0870032,"汉军正蓝旗出身（第2集），大理寺少卿甄远道嫡女，生于4月17日，容貌性情都与已故的纯元皇后相似，于选秀时受雍正青睐。性格清冷倔强、自尊敏感。聪慧机灵，伶牙俐齿，又因饱读诗书、琴棋书画无一不通而更加蒙受恩宠。擅跳惊鸿舞。因曾被猫惊吓过，所以相当怕猫。与沈眉庄为至情姊妹，彼此相互扶持，并与淳常在、敬妃、端妃、欣嫔、宁嫔交好。曾与选秀相识的安陵容情同姊妹，却因诸多原因导致二人反目。
本由皇后安排住进离养心殿较近的承乾宫，华妃得知后因妒忌，便将住处换成偏远的碎玉轩。
因刚入宫就先后遭遇夏冬春被华妃发落一丈红、水井中惊见宫女尸体、碎玉轩海棠花下发现麝香等事件而深感恐惧，为避祸而要求温实初用药助自己装病避宠（第4集）。后与雍正在御花园相遇，破例在未侍寝前晋位贵人（第7集）。与眉庄、陵容联手设计丽嫔，令小允子扮鬼将其吓疯并被太后下旨打入冷宫，并间接使华妃被褫夺协理六宫之权（第11集）。初次有孕时晋位莞嫔（第26集）。小产失宠时被富察贵人在长街羞辱欺凌（第33集），复宠后报复富察贵人，以人彘的故事将其吓疯使其被雍正下旨囚禁在宫中，同时震慑齐妃及曹贵人，并借机收买曹贵人使其倒戈背叛华妃（第35集）。
初期深爱皇帝，并期望能与皇帝举案齐眉，却在首度晋封妃位时遭皇后陷害，误穿纯元皇后旧服（第43集），触怒雍正，被冷落于碎玉轩待产，加上甄氏一族受鄂敏陷害，甄嬛苦求雍正重审此案却遭无情斥责，又得知自己仅被雍正当成纯元皇后之替代品，深受打击、心灰意冷，产下胧月公主后，至甘露寺带发出家修行（第46集）。
在甘露寺期间受尽欺凌，又遭静白诬陷患上肺痨及偷取燕窝，便将其赶出甘露寺，遣住进凌云峰禅房（第48集）。途中因果郡王允礼舍身相救渐被打动，两人情投意合、私订终身（第49集）。
后因误信果郡王已死，又从借机来探视的眉庄口中得知父亲病重，为救甄氏一门并保全腹中果郡王的孩子，遂处心设计与雍正相遇以求回宫（第53集）。后由雍正安排，假以四阿哥生母之身份回宫，先改封为熹妃，并赐大姓“钮祜禄氏”、抬旗升为满军镶黄旗，又因其年龄与四阿哥仅差七岁，故雍正为其添加十岁增为32岁。后与眉庄一同设计陵容，安插钦天监副使季惟生暗指陵容为不祥之人，使其失宠（第58集）。
在戏中共怀孕4次：
第一次因在华贵妃宫中请安迟到，华贵妃责罚其跪在翊坤宫外朗颂诗文，时值日正当中，其久跪不适导致中暑，加上华贵妃宫中的欢宜香与安陵容送的舒痕胶损及母体，终致滑胎小产（第29集）。初期以为是华妃害自己小产，故而深恨华妃并一度失意于雍正而短暂失宠，后借助果郡王及眉庄的帮助复宠（第34集）。
第二次因向皇上请旨由皇后照顾胎儿令其不敢妄动，顺利产下胧月公主，却也因对雍正死心，产后三日便决意带发出宫修行（第46集）。
第三次利用与果郡王所怀的龙凤胎回宫（第56集），顺利生产，更巩固宫中地位，晋为贵妃（第60集）并获权协理六宫。
第四次因母体尚未康健完全，经温实初诊断得知胎儿只能保留五个月，故佈局指称与皇后争执、遭推倒而滑胎，实为本身体质胎弱、喝下滑胎药与自行撞击腹部之故，并借此成功扳倒皇后（第71集）。
为胧月公主、六阿哥弘曕、灵犀公主之生母，后期为四阿哥弘历名义上之生母（实为养母）、静和公主之养母。

前期封号为“莞”，表面上是因为雍正认为甄嬛的莞尔一笑甚美，实际上则是将其视为纯元皇后“菀菀”之替身；后期封号为“熹”，“熹”字有明亮之意，雍正赐此徽号以示甄嬛在回宫后将是个全新的宠妃。",甄嬛.png
甄嬛传,甄母,0.00488618,"甄远道正室夫人，甄嬛、玉娆之母。
端庄大方、贤淑温柔，因瓜尔佳·鄂敏诬陷而与甄父一同流放宁古塔。
个性谨小慎微，每每进宫探望甄嬛都不忘告诫她谨言慎行。",
甄嬛传,甄玉娆,0.00488618,"甄家二小姐→慎郡王福晋。
甄家变故之时，随父亲甄远道流放宁古塔。
性格刚烈勇敢，坦率不做作，聪明机智不让其长姐甄嬛。
于甄嬛回宫后获准进宫陪伴，因长相与纯元皇后相似，使雍正有意纳为嫔妃，乃利用其好感，洗刷甄家冤屈。
在宫中邂逅允禧并逐渐与其相爱，在向雍正直言表明其心意后终得皇帝赐婚，按多罗格格[注 2]仪制嫁给允禧为嫡福晋（第66集）。
果亲王夫妇死后，扶养其子元澈。曾因带元澈进宫与弘曕玩耍，被皇帝看到两人长相相像导致其对弘曕身世起疑（第75集）。",甄玉娆.png
甄嬛传,甄远道,0.00488618,"甄嬛、浣碧、玉娆之父，正四品大理寺少卿。
为弹劾年羹尧的功臣，官至正二品吏部尚书兼管都察院左督御史。
遭到瓜尔佳·鄂敏等人诬陷，举家被流放宁古塔，只看在甄嬛颜面不必与披甲人为奴。
甄嬛回宫后获准召回京城治病，瓜尔佳氏垮台后冤屈终得平反，在甄嬛请求下接受四品典仪的闲职，安享晚年（第65集）。",甄远道.png
甄嬛传,福子,0.00488618,皇后赐给华妃之宫女，被华妃的亲信太监周宁海杀害后弃尸在水井中（第2集）。,福子.png
甄嬛传,积云,0.00488618,舒太妃婢女。随着舒太妃修行。,
甄嬛传,章弥,0.00488618,前期太医。在甄嬛初次怀孕时受皇后指派负责照顾其胎儿，在甄嬛小产后以失职之罪向雍正自请告老还乡。,
甄嬛传,精奇嬷嬷,0.00488618,在慎刑司负责对犯人刑求逼供的宫女，人言其手段胜过刑部郎倌、死人嘴里都能挖出东西。,
甄嬛传,纯元皇后,0.021033,"皇后的异母嫡姐，太后外甥女，雍正毕生最爱的女子，也视为唯一的妻子。小名菀菀。
仅于对白中出现过，人物未正式登场。
为人慈孝仁德，琴棋书画无一不通，琵琶技艺精湛，通晓音律。但太后认为她个性太过柔顺，不适合正位中宫。
宜修嫁入雍亲王府后，以陪产为名在雍亲王府暂住，第一晚与雍亲王偶遇被其一见钟情执意求娶；依先后顺序本应为侧福晋，但因嫡庶有别，故以长姐身份成为福晋。
遭宜修暗中怨妒，饮食内被掺入芭蕉、桃仁，因而生产二阿哥时难产，最后母子双殁，临终嘱咐雍亲王好好照顾妹妹宜修。
雍正登基时追封为纯元皇后，乾隆登基时另追封为孝敬皇太后（第76集）。",
甄嬛传,绘春,0.00488618,"皇后宫女。
在诬谄甄嬛与温实初有染一事中出面承认是自己不小心下了白矾于滴血认亲的清水中，被打发进慎刑司服役（第63集）。",
甄嬛传,肃喜,0.00488618,于华妃衰败之时，被华妃派去碎玉轩纵火，事发被捕。,
甄嬛传,胧月公主,0.00488618,"雍正与甄嬛之女，小字绾绾，雍正最疼爱的公主。甄嬛离宫前托由敬妃抚养。
因雍正旨意不许提起离宫修行的甄嬛，从小只与养母敬妃相亲而与甄嬛疏远。
年纪虽小却聪慧机敏。在甄嬛设局将小产之事嫁祸给皇后的过程中，自主为甄嬛作伪证而成为其顺利扳倒皇后的关键（第71集）。于摩格可汗欲以九连玉环难倒雍正君臣时，在甄嬛指示下砸碎玉环化解僵局，反使摩格颜面扫地（第72集）。在甄嬛因果郡王私自出兵劫取和亲队伍一事被雍正冷落乃至动杀心之时出面劝解，使雍正深受触动而原谅甄嬛（第73集）。",
甄嬛传,舒太妃,0.00488618,"舒妃→舒太妃→冲静元师。
果郡王生母。
与世无争、端庄善良，于先帝驾崩后即居住在山中道观修行。
雍正尊为冲静元师（第36集）。",
甄嬛传,花穗,0.00488618,余答应之宫女，余氏被贬为官女子后，被分配到碎玉轩服侍甄嬛，受余氏指示毒害甄嬛，后被雍正下令杖毙（第10集）。,
甄嬛传,芳若,0.00488618,"御前掌事宫女，端庄善良，多年前便曾在雍亲王府服侍纯元皇后。
甄嬛与安陵容的教引姑姑，多次帮助甄嬛。
甄嬛出宫修行后，被指派至寿康宫服侍太后。在太后授意下数度前往甘露寺探望甄嬛。",芳若.png
甄嬛传,苏培盛,0.00488618,"为人圆滑温和、面面俱到。
一直对槿汐都有着男女情感。
后期因与槿汐结为私自对食之事，而暗助甄嬛。对食之事东窗事发后曾一度进慎刑司受刑，后被雍正宽恕仅罚一年月例小惩大戒（第59集）。甄嬛诞下双生子后，获雍正赐婚槿汐（第60集）。为了报复瓜尔佳·文鸢，私下令侍卫将其痛打致死并拉去乱葬岗掩埋（第66集）。
得知安陵容的封号是甄嬛在讽刺她，便故意令小厦子准备五十只黄鹂鸟送给安氏以做羞辱（第67集）。
将雍正对六阿哥身世起疑之事暗中通报甄嬛（第75集）。",苏培盛.png
甄嬛传,苟总管,0.00488618,"新内务府总管，心眼坏。
甄嬛被禁足时，对碎玉轩主仆欺压；后因流朱之死惊动雍正事发被诛。",
甄嬛传,茯苓,0.00488618,"行宫里的小宫女，后拨去伺候沈眉庄。
受华妃指使陷害沈眉庄假孕一事，后被雍正下令杖毙（第15集）。",
甄嬛传,莫言,0.00488618,"甘露寺尼姑，面恶心善。帮助甄嬛，甄嬛回宫前夕，由甄嬛指定为甘露寺新任监寺。
在滴血验亲事件中被玉娆请至宫中，替甄嬛被指与温实初有染之事出面作证为其解围。",
甄嬛传,菊青,0.00488618,原碎玉轩宫女，后派给安陵容为宫女，但后来因安陵容疑心其为甄嬛眼线而遭到冷遇。甄嬛出宫修行期间被安陵容毒杀。,
甄嬛传,萧姨娘,0.0196821,,萧姨娘.png
甄嬛传,裕嫔,0.00488618,"仅台词上出现，未正式登场。
五阿哥生母，随子居于宫外。",
甄嬛传,贞嫔,0.00488618,"第56集登场，故事中并未提及角色姓名。甄嬛离宫期间册封之嫔妃，与康常在交好。爱惹是非。不甚得宠。
在安陵容失宠时和康常在至延禧宫胡闹（第61集）。
于滴血验亲一事上与康常在瞎起哄而被罚俸六个月（第63集）。
于大封六宫时未得晋封。",
甄嬛传,赵之垣,0.00488618,"仅于对白中出现过，人物未正式登场。
原因得罪年羹尧被撤职，后因贿赂华妃得到机会重新说服年羹尧又得破格录用转任他职。",
甄嬛传,采星,0.00488618,沈眉庄陪嫁丫鬟。,
甄嬛传,采月,0.00488618,沈眉庄陪嫁丫鬟。,
甄嬛传,采蓝,0.00488618,清凉台婢女。,
甄嬛传,采𬞟,0.00488618,"为果郡王府的侍婢，后被玉隐（浣碧）送入宫中，安插于雍正身边以作为预防皇帝对果郡王有废杀之意时的防线；同时转移皇帝对玉娆的注意。
侍寝后晋为常在（第66集），于大封六宫时晋封贵人（第67集）。擅长弹古筝。
受三阿哥单方面爱慕，写情书追求，被欲借此打压皇后的敬贵妃揭发后，雍正为保皇室颜面，赐白绫自尽，含冤而死（第70集）。",
甄嬛传,阿晋,0.00488618,果郡王之随从，善良忠厚。对玉隐（浣碧）有好感。,
甄嬛传,阿绿,0.00488618,"叶澜依贴身宫女。
在祺贵人诬陷甄嬛和温实初有染的事件中，受命通报玉娆此事，协助玉娆和小允子出宫至甘露寺请来莫言以佐证甄嬛的清白。（第63集）",
甄嬛传,隆科多,0.00488618,前朝武官，为太后青梅竹马，雍正之皇舅，与太后关系暧昧，最后为了让皇帝安心被太后亲手毒杀（第49集）。,隆科多.png
甄嬛传,雍亲王侧福晋,0.00488618,仅台词上出现，未正式登场。比纯元皇后晚一日入王府。嫉妒纯元皇后得宠，屡屡出言不逊，被不知其怀有身孕的纯元皇后以大不敬为由罚跪而致流产，令纯元皇后深深自责。后纯元皇后难产而死，太医说是怀孕期间受惊所致，雍正震怒而下令该名侧福晋殉葬，累世不得追封。,
甄嬛传,雨儿,0.00488618,淳常在贴身宫女。在淳常在死后为其烧纸钱，并将其冤死真相告知甄嬛。,
甄嬛传,静和公主,0.00488618,眉莊与温实初之女，眉莊临终前托孤于甄嬛（原著小说中为皇四子）。,
甄嬛传,静岸,0.00488618,甘露寺住持，为人软弱。对静白言听计从。,
甄嬛传,静白,0.00488618,"甘露寺监寺，于甄嬛修行期间百般欺凌，甄嬛回宫前夕被其下令责打二十大板。
后受祺贵人指使诬陷甄嬛与温实初有染，却反被揭发先前欺凌甄嬛之事，在安陵容建议下被雍正下令割去舌头，随后被甄嬛下令杖毙（第64集）。",
甄嬛传,音袖,0.00488618,"曹贵人贴身宫女。
受太后指示在曹贵人的安神药里下药害死曹贵人。（第41集）",
甄嬛传,高晞月,0.00488618,"宝亲王庶福晋。
仅台词上出现，人物未正式登场（第69集）。",
甄嬛传,黄规全,0.00488618,"内务府总管，华妃远亲。
奸诈狡猾，依附华妃。
后被甄嬛设计罢除（第15集）。",黄规全.png
甄嬛传,齐妃,0.00488618,"李氏。父亲李知府因受贿被先帝流放，受牵连故而失宠。三阿哥弘时生母。
宫中资历较深的嫔妃，服侍雍正已逾廿年。人老珠黄、短视近利，爱子如命，可以为了儿子做任何事。耳根子软，容易受他人挑拨，嫔妃中较庸懦之人。深爱皇帝。与富察贵人交好，依附皇后。
曾在皇后挑拨及安陵容暗示下以夹竹桃花粉掺入栗子糕中，意欲谋害甄嬛腹中胎儿，事发后被皇后抓住把柄，并借机夺去了三阿哥的监护权（第29集）。
曾在甄嬛失子失宠时受富察贵人怂恿，命翠果掌掴甄嬛，让甄嬛罚跪在长街思过（第33集）。
后在富察贵人被甄嬛以人彘的故事吓疯后，主动至碎玉轩欲向甄嬛示弱服软却被拒之门外（第35集）。
在皇后暗示之下出手毒害叶澜依，使其无法生育，但因手段过于明显拙劣，事发后遭到皇后切割并威胁，为保全其子而上吊自尽（第52集）。
由于畏罪自杀，原本依例不能追封，因甄嬛向雍正建言，看在其子三阿哥之颜面加以追封（第67集）。",齐妃.png
甄嬛传,齐月宾,0.00488618,"雍正诸妃中最资深者，出身将门，王府时期第一位妾侍，资历甚至深于雍正的两位皇后。与世无争，避世多年，但心机城府不输皇后。为少数见过纯元皇后的在世嫔妃。受雍正及太后看重。擅长弹琵琶，技艺由纯元皇后亲传。
在王府期间曾奉雍正及太后命令，将太后亲自配制的安胎药（实为堕胎药）送与有孕的华妃服用，导致华妃滑胎；后遭华妃报复，强灌红花以致病痛缠身且终身不孕（第26集），又在华妃授意下无法得到妥善饮食与太医诊治，只能卧病宫中休养。
对华妃怀有强烈恨意。于温宜公主周岁礼上初见甄嬛时，认为与纯元皇后相像的甄嬛能帮助自己扳倒华妃（第13集）。在木薯粉下毒事件中，拖着病躯出面作证为甄嬛解围（第17集）。休养期间受甄嬛探望，并得温实初医治（第32集），此后身体逐渐好转。
对曹琴默女儿温宜公主关爱有加，曾于其周岁礼上以自己的陪嫁项圈相赠（第13集），襄嫔死后，在甄嬛斡旋下得以收养温宜公主（第42集）。在槿汐与苏培盛因对食事件被拘时受甄嬛求助，成功说服雍正大事化小将两人释放（第59集）。大封六宫时因甄嬛向雍正请求，一跃晋封为皇贵妃（第67集）。安陵容小产后，出面揭发其以迷情香魅惑雍正，并指称其遣宫女通风报信间接害眉庄难产而死（第68集）。
深爱皇帝，在皇帝驾崩后因过于伤怀而再度卧病（第76集）。新帝登基后尊为皇贵太妃，为少数存活到故事最后的妃嫔之一。",
